0;No Skill;Keine Fertigkeit;Empty slot;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;
1;Sigillo della Guarigione;Siegel der Heilung;Sigillo. Salute conseguita: 82..172. Mentre usi quest'abilità hai -40 di armatura.;0;21;21;1;0;0;2;4;0;0;0;0;0;0;0;
2;Sigillo della Resurrezione;Siegel der Wiederbelebung;Sigillo. Fa risorgere il membro della squadra selezionato (Salute: 100%. Energia: 25%). Questo Sigillo si ricarica solo ottenendo una Spinta Morale.;0;-1;21;0;0;0;3;0;0;0;0;0;0;0;0;
3;Sigillo della Cattura;Siegel der Erbeutung;Sigillo. Scegli un'abilità da un boss morto della tua professione. Il Sigillo della Cattura verrà sostituito permanentemente da quell'abilità. Se si tratta di un'abilità d'élite ottieni 250 P.E. per ogni livello acquisito.;0;-1;21;0;0;0;2;2;0;0;0;1;0;0;0;
5;Blocco del Potere;Kraftblock;Magia d'Élite. Se l'obiettivo nemico ha attivato una magia o un canto, l'abilità e tutte le altre abilità con lo stesso attributo vengono disattivate (1..12 secondi) e l'abilità viene interrotta.;1;2;22;5;0;15;.25;20;0;0;1;0;0;0;0;
6;Mantra della Terra;Mantra der Erde;Posizione. (Secondi: 30..90) Riduzione danni da terra: 26..50%. Energia conseguita quando subisci danni da terra: 2.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
7;Mantra della Fiamma;Mantra des Feuers;Posizione. (Secondi: 30..90) Riduzione danni da fuoco: 26..50%. Energia conseguita quando subisci danni da fuoco: 2.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
8;Mantra della Brina;Mantra des Frosts;Posizione. (Secondi: 30..90) Riduzione danni da freddo: 26..50%. Energia conseguita quando subisci danni da freddo: 2.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
9;Mantra del Fulmine;Mantra des Blitzes;Posizione. (Secondi: 30..90) Riduzione danni da fulmine: 26..50%. Energia conseguita quando subisci danni da fulmine: 2.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
10;Anti-Fattura;Gebrochene Verhexung;Posizione. (Secondi: 5..80) La prossima fattura lanciata su di te fallisce e chi l'ha lanciata subisce 10..46 danno[i].;0;2;29;5;0;5;0;15;0;0;0;0;0;0;0;
11;Distorsione;Verzerrung;Posizione. (Secondi: 1..5) Probabilità di blocco: 75%. Costo del blocco: perdi 2 Punto[i] Energia o Distorsione termina.;1;1;29;5;0;5;0;8;0;0;0;0;0;0;0;
13;Mantra del Recupero;Mantra der Erholung;Posizione d'Élite. (Secondi: 5..20). Incremento velocità di ricarica delle tue magie: 33%.;0;0;29;5;0;5;0;15;0;0;1;0;0;0;0;
14;Mantra della Persistenza;Mantra des Bestehens;Posizione. (Secondi: 5..25) Incremento durata fatture di Magia Illusoria da te lanciate: 10..40%.;0;3;29;5;0;5;0;15;0;0;0;0;0;0;0;
15;Mantra delle Iscrizioni;Mantra der Inschriften;Posizione. (Secondi: 5..25) Incremento velocità di ricarica dei Sigilli da te attivati mentre sei in questa posizione: 10..40%.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
16;Mantra della Concentrazione;Mantra der Konzentration;Posizione. (Secondi: 1..38) La prossima volta che un avversario cercherà di interromperti non potrà farlo.;1;3;29;5;0;5;0;30;0;0;0;0;0;0;0;
17;Mantra della Risoluzione;Mantra des Abschlusses;Posizione. (Secondi: 30..90) Previene le interruzioni contro di te. Costo di prevenzione: perdi 10..4 Punto[i] Energia o Mantra della Risoluzione termina.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
18;Mantra dei Sigilli;Mantra der Siegel;Posizione. (Secondi: 10..40). Armatura ottenuta per ogni Sigillo: +3. Ottieni 5..60 Punti Salute ogni volta che utilizzi un Sigillo.;1;3;29;5;0;5;0;20;0;0;0;0;0;0;0;
19;Fragilità;Zerbrechlichkeit;Fattura. Colpisce con una fattura anche i nemici adiacenti all'obiettivo (8..20 secondi). Danni inferti ai nemici ogni volta che ogni volta che viene loro inflitta una nuova condizione o se ne liberano: 5..20.;0;1;24;5;0;5;1;5;0;0;0;0;0;0;0;
21;Incantesimo Ispirato;Inspirierte Verzauberung;Magia. Rimuove un incantesimo dall'obiettivo nemico. Effetto della rimozione: ottieni 3..15 Punto[i] Energia. Questa magia viene rimpiazzata con quell'incantesimo (20 secondi).;1;3;22;5;0;10;1;0;0;0;0;0;0;0;0;
22;Fattura Ispirata;Inspirierte Verhexung;Magia. Rimuove una fattura dall'obiettivo (un alleato o te stesso). Effetto di rimozione: ottieni 4..10 Punto[i] Energia. Questa magia viene rimpiazzata con quella fattura (20 secondi).;1;3;22;5;0;5;1;0;0;0;0;0;0;0;0;
23;Spina del Potere;Kraftdorn;Magia. Interrompe una magia o un canto. Effetto dell'interruzione: 30..120 danni inferti.;0;2;22;5;0;5;.25;12;0;0;0;0;0;0;0;
24;Perdita di Potere;Kraftleck;Magia. Interrompe una magia o un canto. Effetto dell'interruzione: perdita di 3..17 Punti Energia.;1;2;22;5;0;10;.25;20;0;0;0;0;0;0;0;
25;Calo di Potere;Kraftentzug;Magia. Interrompe una magia o un canto. Effetto dell'interruzione: ottieni 1..31 Punto[i] Energia.;0;3;22;5;0;5;.25;20;0;0;0;0;0;0;0;
26;Empatia;Empathie;Fattura. (Secondi: 5..15). Riduzione dei danni causati dagli attacchi dell'obiettivo nemico: 1..15. danni subiti dall'obiettivo nemico ad ogni attacco: 10..55.;0;2;24;5;0;10;2;10;0;0;0;0;0;0;0;
27;Delusioni Infrante;Täuschungen brechen;Magia. Rimuove una fattura da Ipnotizzatore dal bersaglio nemico. Effetto della rimozione: 15..75 danni al bersaglio e il 75% di quei danni a tutti i nemici adiacenti.;1;2;22;5;0;5;.25;6;0;0;0;0;0;0;0;
28;Ritorno di Fiamma;Rückschlag;Fattura. (Secondi: 10) Danni all'obiettivo nemico ogni volta che lancia una magia: 35..140.;0;2;24;5;0;15;3;20;0;0;0;0;0;0;0;
29;Blackout;Blackout;Abilità a Tocco. (Secondi: 2..8) Disattiva le abilità. Le tue abilità vengono disattivate (5 secondi).;1;2;1;5;0;10;1;12;0;0;0;0;0;0;0;
30;Diversione;Ablenkung;Fattura. (Secondi: 6) Tempo di ricarica della prossima abilità dell'obiettivo nemico: +10..56 secondo[i].;0;2;24;5;0;10;3;12;0;0;0;0;0;0;0;
31;Evoca Fantasma;Trugbild beschwören;Fattura. (Secondi: 4..18) Degenerazione Salute: -5.;0;1;24;5;0;10;1;5;0;0;0;0;0;0;0;
32;Illusione di Debolezza;Illusion der Schwäche;Incantesimo. Salute persa: 50..240. Effetto al termine: ottieni 50..240 Punto[i] Salute. Termina se il danno fa calare la tua Salute a meno del 25% di quella massima.;1;1;23;5;0;10;2;30;0;0;0;0;0;0;0;
