0;No Skill;Keine Fertigkeit;Empty skill slot;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;
1;Heaeleeng Seegnet;Siegel der Heilung;Seegnet. Yuoo gaeeen 82..172 Heaelt. Yuoo haefe-a -40 aermur vheele-a useeng thees skeell.;0;21;21;1;0;0;2;4;0;0;0;0;0;0;0;
2;Resoorrecshun Seegnet;Siegel der Wiederbelebung;Seegnet. Resoorrect taerget paerty member. Thaet paerty member is retoorned tu leeffe-a veet 100% Heaelt und 25% Inergy. Thees seegnet oonly rechaerges vhee yuoo gaeeen a muraele-a buust.;0;-1;21;0;0;0;3;0;0;0;0;0;0;0;0;
3;Seegnet ooff Caeptoore-a;Siegel der Erbeutung;Seegnet. Chuuse-a oone-a skeell frum a neaerby deaed Buss ooff yuoor pruffesseeun. Seegnet ooff Caeptoore-a is permunently replaeced by thaet skeell. Iff thaet skeell vaes ileete-a, gaeeen 250 XP fur ifery lefel yuoo haefe-a iaerned. Bork! Bork! Bork!;0;-1;21;0;0;0;2;2;0;0;0;1;0;0;0;
5;Pooer Bluck;Kraftblock;Ileete-a Spell. Iff taerget fue-a is caesteeng a spell oor chunt, thaet skeell und aell skeells ooff zee saeme-a aettreeboote-a aere-a deesaebled fur 1..12 secunds und thaet skeell is interroopted.;1;2;22;5;0;15;.25;20;0;0;1;0;0;0;0;
6;Muntra ooff Iaert;Mantra der Erde;Stunce-a. Fur 30..90 secunds, vhenefer yuoo taeke-a iaert daemaege-a, zee daemaege-a is redooced by 26..50% und yuoo gaeeen 2 Inergy.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
7;Muntra ooff Flaeme-a;Mantra des Feuers;Stunce-a. Fur 30..90 secunds, vhenefer yuoo taeke-a fure-a daemaege-a, zee daemaege-a is redooced by 26..50% und yuoo gaeeen 2 Inergy.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
8;Muntra ooff Frust;Mantra des Frosts;Stunce-a. Fur 30..90 secunds, vhenefer yuoo taeke-a culd daemaege-a, zee daemaege-a is redooced by 26..50% und yuoo gaeeen 2 Inergy.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
9;Muntra ooff Leeghtneeng;Mantra des Blitzes;Stunce-a. Fur 30..90 secunds, vhenefer yuoo taeke-a leeghtneeng daemaege-a, zee daemaege-a is redooced by 26..50% und yuoo gaeeen 2 Inergy.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
10;Hex Breaeker;Gebrochene Verhexung;Stunce-a. Fur 5..80 secunds, zee next teeme-a yuoo aere-a zee taerget ooff a hex, thaet hex faeeels und zee caester taekes 10..46 daemaege-a.;0;2;29;5;0;5;0;15;0;0;0;0;0;0;0;
11;Deesturshun;Verzerrung;Stunce-a. Fur 1..5 secunds, yuoo haefe-a a 75% chunce-a tu bluck aettaecks. Vhenefer yuoo bluck un aettaeck thees vaey, yuoo luse-a 2 Inergy oor Deesturshun inds.;1;1;29;5;0;5;0;8;0;0;0;0;0;0;0;
13;Muntra ooff Recufery;Mantra der Erholung;Ileete-a Stunce-a. Fur 5..20 secunds, spells yuoo caest rechaerge-a 33% faester.;0;0;29;5;0;5;0;15;0;0;1;0;0;0;0;
14;Muntra ooff Perseestence-a;Mantra des Bestehens;Stunce-a. Fur 5..25 secunds, uny Illooseeun Maegeec hex yuoo caest laests 10..40% lunger.;0;3;29;5;0;5;0;15;0;0;0;0;0;0;0;
15;Muntra ooff Inscreepshuns;Mantra der Inschriften;Stunce-a. Fur 5..25 secunds, seegnets yuoo sooccessffoolly aecteefaete-a vheele-a in thees stunce-a rechaerge-a 10..40% faester.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
16;Muntra ooff Cuncentraeshun;Mantra der Konzentration;Stunce-a. Fur 1..38 secunds, zee next teeme-a yuoo vuoold be-a interroopted, yuoo aere-a nut interroopted.;1;3;29;5;0;5;0;30;0;0;0;0;0;0;0;
17;Muntra ooff Resulfe-a (PfP);Mantra des Abschlusses (PvP);Stunce-a. Fur 5 secunds, yuoo cunnut be-a interroopted, boot iaech teeme-a yuoo vuoold haefe-a beee interroopted, yuoo luse-a 10..4 Inergy oor Muntra ooff Resulfe-a inds.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
18;Muntra ooff Seegnets (PfP);Mantra der Siegel (PvP);Stunce-a. Fur 10..40 secunds, yuoo haefe-a +3 aermur fur iaech seegnet yuoo haefe-a iqooeepped. Vhenefer yuoo use-a a seegnet, yuoo gaeeen 5..60 Heaelt.;1;3;29;5;0;5;0;20;0;0;0;0;0;0;0;
19;Fraegeeleety (PfP);Zerbrechlichkeit (PvP);Hex Spell. Fur 8..20 secunds, taerget und aedjaecent fues taeke-a 5..20 daemaege-a iaech teeme-a zeey sooffffer oor recufer frum a noo cundeeshun.;0;1;24;5;0;5;1;8;0;0;0;0;0;0;0;
