0;No Skill;Keine Fertigkeit;Empty slot;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;
1;Healing Signet;Siegel der Heilung;You gain 82..172 Health. You have -40 armor while using this skill.;0;21;21;1;0;0;2;4;0;0;0;0;0;0;0;
2;Resurrection Signet;Siegel der Wiederbelebung;Resurrects target party member (100% Health, 25% Energy). This signet only recharges when you gain a morale boost.;0;-1;21;0;0;0;3;0;0;0;0;0;0;0;0;
3;Signet of Capture;Siegel der Erbeutung;Choose one skill from a nearby dead Boss of your profession. Signet of Capture is permanently replaced by that skill. If that skill was elite, gain 250 XP for every level you have earned.;0;-1;21;0;0;0;2;2;0;0;0;1;0;0;0;
5;Power Block;Kraftblock;If target foe is casting a spell or chant, that skill and all skills of the same attribute are disabled (1..12 seconds) and that skill is interrupted.;1;2;22;5;0;15;.25;20;0;0;1;0;0;0;0;
6;Mantra of Earth;Mantra der Erde;(30..90 seconds.) Reduces earth damage you take by 26..50%. You gain 2 Energy when you take earth damage.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
7;Mantra of Flame;Mantra des Feuers;(30..90 seconds.) Reduces fire damage you take by 26..50%. You gain 2 Energy when you take fire damage.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
8;Mantra of Frost;Mantra des Frosts;(30..90 seconds.) Reduces cold damage you take by 26..50%. You gain 2 Energy when you take cold damage.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
9;Mantra of Lightning;Mantra des Blitzes;(30..90 seconds.) Reduces lightning damage you take by 26..50%. You gain 2 Energy when you take lightning damage.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
10;Hex Breaker;Gebrochene Verhexung;(5..80 seconds.) The next hex against you fails and the caster takes 10..46 damage.;0;2;29;5;0;5;0;15;0;0;0;0;0;0;0;
11;Distortion;Verzerrung;(1..5 second[s].) You have 75% chance to block. Block cost: you lose 2 Energy or Distortion ends.;1;1;29;5;0;5;0;8;0;0;0;0;0;0;0;
13;Mantra of Recovery;Mantra der Erholung;(5..20 seconds.) Your spells recharge 33% faster.;0;0;29;5;0;5;0;15;0;0;1;0;0;0;0;
14;Mantra of Persistence;Mantra des Bestehens;(5..25 seconds.) Illusion hexes you cast last 10..40% longer.;0;3;29;5;0;5;0;15;0;0;0;0;0;0;0;
15;Mantra of Inscriptions;Mantra der Inschriften;(5..25 seconds.) Signets you successfully activate while in this stance recharge 10..40% faster.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
16;Mantra of Concentration;Mantra der Konzentration;(1..38 seconds.) The next time you would be interrupted, you are not interrupted.;1;3;29;5;0;5;0;30;0;0;0;0;0;0;0;
17;Mantra of Resolve;Mantra des Abschlusses;(30..90 seconds.) Prevents interrupts against you. Prevention cost: lose 10..4 Energy or Mantra of Resolve ends.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
18;Mantra of Signets;Mantra der Siegel;(10..40 seconds.) You have +3 armor for each signet. You gain 5..60 health each time you use a signet.;1;3;29;5;0;5;0;20;0;0;0;0;0;0;0;
19;Fragility;Zerbrechlichkeit;Also hexes foes adjacent to target (8..20 seconds). These foes take 5..20 damage each time they gain or lose a condition.;0;1;24;5;0;5;1;5;0;0;0;0;0;0;0;
21;Inspired Enchantment;Inspirierte Verzauberung;Removes an enchantment from target foe. Removal effects: you gain 3..15 Energy. this spell is replaced with that enchantment (20 seconds).;1;3;22;5;0;10;1;0;0;0;0;0;0;0;0;
22;Inspired Hex;Inspirierte Verhexung;Removes a hex from target ally. Removal effects: you gain 4..10 Energy. this spell is replaced with that hex (20 seconds).;1;3;22;5;0;5;1;0;0;0;0;0;0;0;0;
23;Power Spike;Kraftdorn;Interrupts a spell or chant. Interruption effect: deals 30..120 damage.;0;2;22;5;0;5;.25;12;0;0;0;0;0;0;0;
24;Power Leak;Kraftleck;Interrupts a spell or chant. Interruption effect: causes 3..17 Energy loss.;1;2;22;5;0;10;.25;20;0;0;0;0;0;0;0;
25;Power Drain;Kraftentzug;Interrupts a spell or chant. Interruption effect: you gain 1..31 Energy.;0;3;22;5;0;5;.25;20;0;0;0;0;0;0;0;
26;Empathy;Empathie;(5..15 seconds.) Target foe's attacks deal 1..15 less damage, and that foe takes 10..55 damage with each attack.;0;2;24;5;0;10;2;10;0;0;0;0;0;0;0;
27;Shatter Delusions;Täuschungen brechen;Removes a Mesmer hex from target foe. Removal effect: 15..75 damage to target and 75% of that damage to all adjacent foes.;1;2;22;5;0;5;.25;6;0;0;0;0;0;0;0;
28;Backfire;Rückschlag;(10 seconds.) Target foe takes 35..140 damage whenever it casts a spell.;0;2;24;5;0;15;3;20;0;0;0;0;0;0;0;
29;Blackout;Blackout;Touch Skill. (2..6 seconds.) Disables skills. Your skills are disabled (5 seconds).;1;2;1;5;0;10;1;12;0;0;0;0;0;0;0;
30;Diversion;Ablenkung;(6 seconds.) Target foe's next skill takes +10..56 seconds to recharge.;0;2;24;5;0;10;3;12;0;0;0;0;0;0;0;
31;Conjure Phantasm;Trugbild beschwören;(4..18 seconds.) Causes -5 Health degeneration.;0;1;24;5;0;10;1;5;0;0;0;0;0;0;0;
32;Illusion of Weakness;Illusion der Schwäche;Lose 50..240 Health. End effect: you gain 50..240 Health. Ends if damage drops your Health below 25% of your maximum.;1;1;23;5;0;10;2;30;0;0;0;0;0;0;0;
33;Illusionary Weaponry;Illusion der Waffen;(30 seconds.) Deals 16..50 damage to foes in place of other damage or effects from melee attacks. You have +5 armor for each equipped Illusion Magic skill. Your melee attacks neither hit nor fail to hit.;1;1;23;5;0;5;1;15;0;0;1;0;0;0;0;
34;Sympathetic Visage;Sympathisches Gesicht;(4..10 seconds.) All adjacent foes lose all adrenaline and 3 Energy whenever a melee attack hits target ally.;1;1;23;5;0;10;1;20;0;0;0;0;0;0;0;
35;Ignorance;Ignoranz;(8..20 seconds.) Target foe cannot use signets.;0;2;24;5;0;10;1;10;0;0;0;0;0;0;0;
36;Arcane Conundrum;Arkanes Rätsel;Also hexes foes adjacent to target (5..15 seconds). Doubles spell casting time. End effect: you gain 1..7 energy. ;0;1;24;5;0;10;2;30;0;0;0;0;0;0;0;
