0;No Skill;Keine Fertigkeit;Empty skill slot;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;
1;Sigillo della Guarigione;Siegel der Heilung;Sigillo. Ottieni 82..172 Punto[i] Salute. Usando questa abilità avrai -40 di armatura.;0;21;21;1;0;0;2;4;0;0;0;0;0;0;0;
2;Sigillo della Resurrezione;Siegel der Wiederbelebung;Sigillo. Fai risorgere un membro della squadra con 100% di Salute e 25% di Energia. Questo Sigillo si ricarica solo ottenendo una Spinta Morale.;0;-1;21;0;0;0;3;0;0;0;0;0;0;0;0;
3;Sigillo della Cattura;Siegel der Erbeutung;Sigillo. Scegli un'abilità da un boss morto della tua professione. Il Sigillo della Cattura verrà sostituito permanentemente da quell'abilità. Se si tratta di un'abilità d'élite ottieni 250 P.E. per ogni livello acquisito.;0;-1;21;0;0;0;2;2;0;0;0;1;0;0;0;
5;Blocco del Potere;Kraftblock;Magia d'Élite. Se l'obiettivo nemico ha attivato una magia o un canto, l'abilità e tutte le altre abilità con lo stesso attributo vengono disattivate per 1..12 secondi e l'abilità viene interrotta.;1;2;22;5;0;15;.25;20;0;0;1;0;0;0;0;
6;Mantra della Terra;Mantra der Erde;Posizione. Per 30..90 secondo[i], ogni volta che subirai un danno da terra, questo si ridurrà del 26..50% e otterrai 2 Punti Energia.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
7;Mantra della Fiamma;Mantra des Feuers;Posizione. Per 30..90 secondo[i], ogni volta che subirai un danno da fuoco, questo si ridurrà del 26..50% e otterrai 2 Punti Energia.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
8;Mantra della Brina;Mantra des Frosts;Posizione. Per 30..90 secondo[i], ogni volta che subirai un danno da freddo, questo si ridurrà del 26..50% e otterrai 2 Punti Energia.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
9;Mantra del Fulmine;Mantra des Blitzes;Posizione. Per 30..90 secondo[i], ogni volta che subirai un danno da fulmine, questo si ridurrà del 26..50% e otterrai 2 Punti Energia.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
10;Anti-Fattura;Gebrochene Verhexung;Posizione. Dura 5..80 secondo[i]. la prossima volta che ti sarà lanciata addosso una fattura, non avrà effetto e chi la lancia subirà 10..46 danno[i].;0;2;29;5;0;5;0;15;0;0;0;0;0;0;0;
11;Distorsione;Verzerrung;Posizione. Per 1..5 secondo[i] hai il 75% di possibilità di bloccare gli attacchi. Ogni volta che blocchi un attacco in questo modo, o perdi 2 Punto[i] Energia oppure la Distorsione termina.;1;1;29;5;0;5;0;8;0;0;0;0;0;0;0;
