0;No Skill;No Skill;Empty slot;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;
1;Siegel der Heilung;Healing Signet;Siegel. Ihr erhaltet 82..172 Lebenspunkt[e]. Während Ihr diese Fertigkeit benutzt, habt Ihr -40 Rüstung.;0;21;21;1;0;0;2;4;0;0;0;0;0;0;0;
2;Siegel der Wiederbelebung;Resurrection Signet;Siegel. Das Gruppenmitglied wird wiederbelebt (100% Lebenspunkte, 25% Energiepunkte). Dieses Siegel wird nur dann wieder aufgeladen, wenn Ihr einen Moralschub erhaltet.;0;-1;21;0;0;0;3;0;0;0;0;0;0;0;0;
3;Siegel der Erbeutung;Signet of Capture;Siegel. Wählt eine Fertigkeit von einem toten Boss Eurer Klasse in der Nähe. Siegel der Erbeutung wird dauerhaft durch diese Fertigkeit ersetzt. Handelt es sich um eine Elite-Fertigkeit, erhaltet Ihr pro Stufe, die Ihr erlangt habt, 250 EP.;0;-1;21;0;0;0;2;2;0;0;0;1;0;0;0;
5;Kraftblock;Power Block;Elite-Zauber. Falls der Gegner einen Zauber oder Anfeuerungsruf wirkt, wird dieser unterbrochen und diese Fertigkeit und alle Fertigkeiten desselben Attributs 1..12 Sekunde[n] lang deaktiviert.;1;2;22;5;0;15;.25;20;0;0;1;0;0;0;0;
6;Mantra der Erde;Mantra of Earth;Haltung. 30..90 Sekunde[n]: Reduziert den von Euch erlittenen Erdschaden um 26..50%. Ihr erhaltet 2 Energiepunkte, wenn Ihr Erdschaden erleidet.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
7;Mantra des Feuers;Mantra of Flame;Haltung. 30..90 Sekunde[n]: Reduziert den von Euch erlittenen Feuerschaden um 26..50%. Ihr erhaltet 2 Energiepunkte, wenn Ihr Feuerschaden erleidet.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
8;Mantra des Frosts;Mantra of Frost;Haltung. 30..90 Sekunde[n]: Reduziert den von Euch erlittenen Kälteschaden um 26..50%. Ihr erhaltet 2 Energiepunkte, wenn Ihr Kälteschaden erleidet.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
9;Mantra des Blitzes;Mantra of Lightning;Haltung. 30..90 Sekunde[n]: Reduziert den von Euch erlittenen Blitzschaden um 26..50%. Ihr erhaltet 2 Energiepunkte, wenn Ihr Blitzschaden erleidet.;0;3;29;5;0;10;0;20;0;0;0;0;0;0;0;
10;Gebrochene Verhexung;Hex Breaker;Haltung. 5..80 Sekunde[n]: Die nächste Verhexung gegen Euch misslingt und der Wirker erleidet 10..46 Punkt[e] Schaden.;0;2;29;5;0;5;0;15;0;0;0;0;0;0;0;
